NP,power,time,bkg
89,50.0,111,502115.55951040564
89,50.0,112,547959.8950981523
89,50.0,113,520741.31201302464
89,50.0,114,524918.9701753657
89,50.0,115,569319.5190780777
89,50.0,116,520094.1290573523
89,50.0,117,515330.24100671057
89,50.0,118,453150.17068941786
89,50.0,119,491358.3360590676
89,50.0,120,466402.3812433395
89,50.0,121,516580.0641532696
89,50.0,123,452543.27452517574
89,50.0,124,449452.0371771029
89,50.0,126,328767.3161256362
89,50.0,127,391443.2657928288
89,50.0,128,476241.37382608687
89,50.0,129,437376.86510221404
89,50.0,130,385939.8039158399
89,50.0,131,437261.36365953943
89,50.0,132,446576.38513829146
89,50.0,133,437660.7557525056
89,50.0,134,357635.7180608244
89,50.0,135,450445.81609349116
89,50.0,136,461717.69813029177
89,50.0,137,498903.085383613
89,50.0,138,455824.6848792613
89,50.0,139,494495.9999767522
89,50.0,140,490488.95000596833
89,50.0,141,452081.46848318225
89,50.0,142,383011.5748323461
89,50.0,143,389514.2340956123
89,50.0,144,337276.18196866143
89,50.0,145,371839.408962946
89,50.0,146,331653.06127971143
89,50.0,147,340628.14272773796
89,50.0,148,331988.8639457946
89,50.0,149,334814.99148777896
89,50.0,150,377495.7557222671
89,50.0,151,380314.3926086584
89,50.0,152,359620.5372598639
89,50.0,153,364295.97274127917
89,50.0,154,361635.3927475155
89,50.0,156,348227.8417531296
89,50.0,157,382227.69605831004
89,50.0,158,302080.2361255566
89,50.0,160,342827.61770632863
89,50.0,161,363649.84565248596
89,50.0,162,390347.6755896269
89,50.0,163,434533.09720375267
89,50.0,164,363919.95031138073
89,50.0,165,365370.2229725115
89,50.0,169,405128.4061654537
89,50.0,170,364802.75841792556
89,50.0,172,387878.74653949554
89,50.0,173,340978.48306524253
89,50.0,175,378186.7211170602
89,50.0,176,407520.54372370604
89,50.0,178,334019.4868564211
89,50.0,179,394089.55064586224
89,50.0,182,365385.0904398811
89,50.0,183,468469.8511156678
89,50.0,184,385456.60346253496
89,50.0,185,476433.54246574943
89,50.0,186,459203.18438692234
89,50.0,187,429437.4172513023
89,50.0,192,431805.77340894775
89,50.0,193,387924.2692154751
89,50.0,194,392600.5759906061
89,50.0,195,424628.59620632057
89,50.0,197,409389.90335676115
89,100.0,0,462637.3104954874
89,100.0,1,453979.7803458089
89,100.0,2,488508.02882461494
89,100.0,3,440000.35509368416
89,100.0,4,414607.2296266855
89,100.0,5,445008.31309479603
89,100.0,6,434629.5097838069
89,100.0,7,468297.18536275346
89,100.0,8,460920.84817250044
89,100.0,9,486038.79390326573
89,100.0,10,594838.928239098
89,100.0,11,643848.8426959785
89,100.0,12,518572.3882420018
89,100.0,13,527924.8372174881
89,100.0,14,597928.0275954525
89,100.0,15,562559.1076555229
89,100.0,16,569856.6624945803
89,100.0,17,513158.7991613277
89,100.0,18,455215.9935197787
89,100.0,19,487994.32919909596
89,100.0,20,521503.4726398788
89,100.0,21,548523.1911123963
89,100.0,22,598244.0474637145
89,100.0,23,608539.9371452687
89,100.0,24,605003.0408151615
89,100.0,25,628231.8501300472
89,100.0,26,641783.1599877005
89,100.0,27,682322.6094856741
89,100.0,28,653029.8827264928
89,100.0,29,610750.0975838478
89,100.0,30,572689.2306502255
89,100.0,31,591181.9012589233
89,100.0,32,564863.8206534323
89,100.0,33,627897.9745708024
89,100.0,34,666928.5661887401
89,100.0,35,659720.6875000845
89,100.0,36,628279.0213435384
89,100.0,37,576203.9241513221
89,100.0,38,542594.5328905918
89,100.0,39,565019.6304872921
89,100.0,40,532913.4238367777
89,100.0,41,504279.8883407337
89,100.0,42,507898.02004080836
89,100.0,43,484402.53867405135
89,100.0,44,461351.1426012924
89,100.0,45,471218.5145873302
89,100.0,46,460020.5239419041
89,100.0,47,455283.2688724924
89,100.0,48,449838.83592601935
89,100.0,49,460643.8478336083
89,100.0,50,457060.7994557959
89,100.0,51,484788.39653019933
89,100.0,52,460763.51514814026
89,100.0,53,455446.8271863602
89,100.0,54,470738.67201650335
89,100.0,55,458783.9273406245
89,100.0,56,480844.51253966975
89,100.0,57,476739.56620115665
89,100.0,58,386576.28616957064
89,100.0,59,451477.66658425133
89,100.0,60,417024.96231444937
89,100.0,61,435507.6355062714
89,100.0,62,453526.7765306464
89,100.0,63,433256.57285166054
89,100.0,64,459814.82382562733
89,100.0,65,450842.9446975619
89,100.0,66,450139.50053531706
89,100.0,67,448606.9423521345
89,100.0,68,399862.6447050483
89,100.0,69,404956.0572812164
89,100.0,70,374322.7747329908
89,100.0,71,392139.8788878362
89,100.0,72,403989.80518960115
89,100.0,73,392305.1671510888
89,100.0,74,388551.58579380513
89,100.0,75,390783.3202304635
89,100.0,76,381821.9779154165
89,100.0,77,401238.06907987874
89,100.0,78,417662.1297207234
89,100.0,79,395172.3784348776
89,100.0,80,372192.54885029705
89,100.0,81,405073.61330613226
89,100.0,82,379535.9316234879
89,100.0,83,370454.5377024611
89,100.0,84,409318.2354049259
89,100.0,85,398049.79322006734
89,100.0,86,405657.646772838
89,100.0,87,438832.0410249012
89,100.0,88,388408.0661456245
89,100.0,89,394865.47519997356
89,100.0,90,387695.1682034557
89,100.0,91,365177.1549710244
89,100.0,92,394939.3903864118
89,100.0,93,373060.0140409348
89,100.0,94,392948.37743573077
89,100.0,95,362774.85030973784
89,100.0,96,372335.4467810173
89,100.0,97,415370.4707326653
89,100.0,98,419781.430511251
89,100.0,99,425293.8235039342
89,100.0,100,408245.57942360325
89,100.0,101,446725.50534239406
89,100.0,102,406699.07235695166
89,100.0,103,413590.8993818502
89,100.0,104,425222.1048665331
89,100.0,105,407180.9191122117
89,100.0,106,414530.55714359676
89,100.0,107,379843.7810224664
89,100.0,108,395298.69692614384
89,100.0,109,391757.9141521503
89,100.0,110,359400.0432359979
89,100.0,111,425302.87684170535
89,100.0,112,403216.5452812446
89,100.0,113,355486.9647339497
89,100.0,114,384043.24384811346
89,100.0,115,422980.23187600134
89,100.0,116,372885.9199616006
89,100.0,117,417091.12416651007
89,100.0,118,394032.1394702163
89,100.0,119,408758.1252097553
89,100.0,120,389968.57589000044
89,100.0,121,386550.29733045725
89,100.0,122,377208.4072733659
89,100.0,123,358257.224037734
89,100.0,124,406668.28448263404
89,100.0,125,398378.12548927625
89,100.0,126,380494.67916912364
89,100.0,127,376647.55491255445
89,100.0,128,383347.0382423111
89,100.0,129,403940.0925352368
89,100.0,130,403705.89014866657
89,100.0,131,408747.65291247686
89,100.0,132,399234.45196053
89,100.0,133,403037.6036121644
89,100.0,134,407628.4365207857
89,100.0,135,411927.09924926853
89,100.0,136,376079.30142588855
89,100.0,137,394904.30750047666
89,100.0,138,403719.8092037391
89,100.0,139,389271.47025895264
89,100.0,140,357621.4915413711
89,100.0,141,421452.955538271
89,100.0,142,341980.8654646048
89,100.0,143,405544.2219990593
89,100.0,144,398834.3657786936
89,100.0,145,383957.7246927426
89,100.0,146,328755.11480757204
89,100.0,147,369799.3609350956
89,100.0,148,360832.04999270145
89,100.0,149,402775.5737471172
89,100.0,150,399071.87002588785
89,100.0,151,389112.63989981194
89,100.0,153,367002.65097023535
89,100.0,154,385829.65779745433
89,100.0,157,374784.93936655147
89,100.0,158,377102.7679338261
89,100.0,160,357552.17181399657
89,100.0,161,356178.16096460336
89,100.0,162,285652.2170238952
89,100.0,163,341293.0308779863
89,100.0,164,388380.3529493068
89,100.0,165,378029.6153936973
89,100.0,166,388402.92445623805
89,100.0,169,369430.12698563375
89,100.0,170,368421.72334195604
89,100.0,172,354123.57527471846
89,100.0,173,347138.1432164445
89,100.0,174,333189.8904461858
89,100.0,175,357067.107898802
89,100.0,177,352262.40478896815
89,100.0,178,340779.39889722574
89,100.0,179,289372.76101265696
89,100.0,193,337451.8718251513
89,150.0,0,391848.40541260364
89,150.0,1,398190.95323319867
89,150.0,2,416180.35379408277
89,150.0,3,411992.28622259037
89,150.0,4,372360.70295158826
89,150.0,5,409017.57733617
89,150.0,6,423101.033901207
89,150.0,7,448244.2261119761
89,150.0,8,423396.4364936842
89,150.0,9,405841.0967976501
89,150.0,10,436008.06268501084
89,150.0,11,418434.77177891764
89,150.0,12,417083.92222117423
89,150.0,13,404189.23183992296
89,150.0,14,425246.1431433856
89,150.0,15,420096.77598706854
89,150.0,16,457430.8415818396
89,150.0,17,441709.4375960966
89,150.0,18,446606.38180365163
89,150.0,19,412749.3299183274
89,150.0,20,435702.1034531372
89,150.0,21,400357.1335811474
89,150.0,22,479874.7145993877
89,150.0,23,458419.2319305824
89,150.0,24,521660.84342377563
89,150.0,25,535388.991207545
89,150.0,26,586085.146665386
89,150.0,27,574979.0074723819
89,150.0,28,573643.347066216
89,150.0,29,536079.721366095
89,150.0,30,587211.4132176263
89,150.0,31,595041.3531139232
89,150.0,32,566523.062206659
89,150.0,33,563114.3380126203
89,150.0,34,490812.89172622445
89,150.0,35,495218.1458219846
89,150.0,36,478933.5999805968
89,150.0,37,479992.56580559857
89,150.0,38,493590.91024864814
89,150.0,39,489940.6855540581
89,150.0,40,480681.7171430016
89,150.0,41,456222.5893158391
89,150.0,42,476275.5468778596
89,150.0,43,463628.24718353
89,150.0,44,468408.4631008631
89,150.0,45,482693.99489585817
89,150.0,46,506025.2882081934
89,150.0,47,387509.7404136723
89,150.0,51,413564.07591419335
89,150.0,52,460715.29966330854
89,150.0,53,416494.19841092965
89,150.0,55,394780.7171591314
89,150.0,56,430829.6962321622
89,150.0,57,398087.87475325656
89,150.0,59,418069.32293858565
89,150.0,60,413923.47206094733
89,150.0,64,400911.26564254874
89,150.0,65,409828.4194417428
89,150.0,66,421620.13739894744
89,150.0,67,446270.56852573797
89,150.0,68,409391.04423717654
89,150.0,69,391697.41151928966
89,150.0,70,366239.6520234429
89,150.0,73,410140.0524759167
89,150.0,74,403467.8240602114
89,150.0,75,397473.2990451653
89,150.0,76,426884.36748876754
89,150.0,77,415063.291853606
89,150.0,78,437198.4576960515
89,150.0,80,436326.7321870074
89,150.0,82,424744.83997507463
89,150.0,83,412338.5366532142
89,150.0,87,418555.23067379824
89,150.0,88,435663.3288135835
89,150.0,92,416689.33029158093
89,150.0,100,411314.2443498504
89,150.0,107,382715.65259176557
89,150.0,108,446430.5159386586
89,150.0,109,561001.5142363084
89,150.0,110,453288.3015460918
89,150.0,116,401879.3679440156
89,150.0,131,475548.53633544024
89,150.0,133,506613.5982992033
89,150.0,134,521992.7224505154
89,150.0,135,481059.4778995889
89,150.0,136,485428.90237009106
89,150.0,137,452584.7825077662
89,150.0,138,500951.084225039
89,150.0,139,503472.0057527015
89,150.0,140,504918.48648201633
89,150.0,141,475486.82086139143
89,150.0,142,474750.3325350291
89,150.0,143,465474.7996215073
89,150.0,144,431459.5426515988
89,150.0,145,459526.82826196577
89,150.0,146,453393.2358842446
89,150.0,147,436750.4571782561
89,150.0,148,473797.07048797735
89,150.0,149,472961.7502352035
89,150.0,150,487582.6951525223
89,150.0,151,518803.383334012
89,150.0,152,508988.831226146
89,150.0,153,486604.26406224014
89,150.0,154,531501.5263787968
89,150.0,155,517347.8422304467
89,150.0,156,568245.3410868538
89,150.0,157,555345.2687650856
89,150.0,158,535392.8960677815
89,150.0,159,480288.9318405063
89,150.0,161,437122.144479419
89,150.0,162,424653.2498813269
89,150.0,163,444442.54707444494
89,150.0,165,513752.6118423174
89,150.0,166,525021.9879720625
89,150.0,167,554921.3292035232
89,150.0,168,544137.8685613516
89,150.0,169,517715.3152609194
89,150.0,171,416612.8729944009
89,150.0,172,442748.6309382166
89,150.0,173,425913.098866663
89,150.0,175,418628.80416374415
89,150.0,176,421555.7972164441
89,150.0,177,426043.2752951124
89,150.0,178,390934.45721125853
89,150.0,179,407449.6123011863
89,150.0,180,388534.4909174498
89,150.0,181,384298.92224342615
89,150.0,182,407097.0719140643
89,150.0,183,407407.2530507383
89,150.0,184,399365.74119334517
89,150.0,185,370372.8323505325
89,150.0,186,405819.56009037624
89,150.0,187,403039.1066635647
89,150.0,188,405510.90708929044
89,150.0,189,406764.4633663114
89,150.0,190,380319.9626389871
89,150.0,191,400052.51666055364
89,150.0,192,415053.49056017585
89,150.0,193,396733.20205265755
89,150.0,194,399461.4129961503
89,150.0,195,393928.66478697927
89,150.0,196,394358.19988518226
89,150.0,197,396131.3048041164
89,150.0,198,397236.09423112415
89,150.0,199,411452.45520069014
89,200.0,0,373553.1739626861
89,200.0,1,388101.3603773245
89,200.0,2,379817.7645168698
89,200.0,3,392083.82716523425
89,200.0,4,377592.8339442427
89,200.0,5,372191.835002859
89,200.0,6,391322.29173062945
89,200.0,7,390434.48002499685
89,200.0,8,363481.6106061158
89,200.0,9,389008.1932641063
89,200.0,10,382741.3930934008
89,200.0,11,361505.07718597015
89,200.0,12,421938.4658378054
89,200.0,13,406107.722195539
89,200.0,14,440736.769196935
89,200.0,15,433285.8381215732
89,200.0,16,397041.83733773604
89,200.0,17,407676.2699439613
89,200.0,18,430400.64382693765
89,200.0,19,435778.28352013463
89,200.0,20,434028.6065397919
89,200.0,21,452577.3212167553
89,200.0,22,436580.4116795914
89,200.0,23,450258.38416645885
89,200.0,24,438977.3841868442
89,200.0,25,447870.44263648806
89,200.0,26,429257.7200356276
89,200.0,27,425099.5257511063
89,200.0,28,411274.8831101764
89,200.0,29,432611.3806405043
89,200.0,30,412539.3166634536
89,200.0,31,429858.20963925816
89,200.0,32,417910.42820747197
89,200.0,33,406841.7077992399
89,200.0,34,411283.50109665527
89,200.0,35,405657.1010449029
89,200.0,36,403175.66100371967
89,200.0,37,398456.64212131815
89,200.0,38,398727.55518350186
89,200.0,39,408689.28964273224
89,200.0,40,404774.5873691994
89,200.0,41,416156.1808351438
89,200.0,42,399612.62797818787
89,200.0,43,403303.30130146374
89,200.0,44,372969.48656263895
89,200.0,45,393847.5072498809
89,200.0,46,388674.2630015915
89,200.0,47,414099.3224332135
89,200.0,48,402351.0579424035
89,200.0,49,392626.5850888531
89,200.0,50,378217.9196820536
89,200.0,51,408691.33750310686
89,200.0,52,442250.703052042
89,200.0,53,404111.5355522109
89,200.0,54,393889.90949209506
89,200.0,55,402281.4430933534
89,200.0,56,420006.89556519984
89,200.0,57,409403.2869409374
89,200.0,58,402309.870428502
89,200.0,59,394859.04817314696
89,200.0,60,375134.75035830983
89,200.0,61,381442.80228055886
89,200.0,62,394852.8006686325
89,200.0,63,389119.47393653577
89,200.0,64,361885.22805759456
89,200.0,65,385987.485733072
89,200.0,66,359586.1802684303
89,200.0,67,399508.15743123693
89,200.0,68,384915.16951576585
89,200.0,69,400138.29540067515
89,200.0,70,386648.726227479
89,200.0,71,371847.4982800219
89,200.0,72,383496.3565138928
89,200.0,73,392395.78760186356
89,200.0,74,376184.89793895034
89,200.0,75,383333.89851175545
89,200.0,76,387464.7680824612
89,200.0,77,387958.4350117999
89,200.0,78,364038.27140688547
89,200.0,79,381954.9165602021
89,200.0,80,365271.4206814018
89,200.0,81,364050.0754887045
89,200.0,82,383540.6755170895
89,200.0,83,381288.93215675646
89,200.0,84,397378.6486648447
89,200.0,85,382351.0314156567
89,200.0,86,402357.96361627174
89,200.0,87,386931.233705955
89,200.0,88,385717.832713982
89,200.0,89,383954.71789591253
89,200.0,90,399960.28446570033
89,200.0,91,385515.1603744437
89,200.0,94,377451.8988822845
89,200.0,95,371459.68107365497
89,200.0,97,386256.07072920224
89,200.0,98,376257.70200692443
89,200.0,99,391755.9243591447
89,200.0,100,381515.92415384954
89,200.0,101,386282.891711594
89,200.0,103,374788.3862751887
89,200.0,106,345392.528820119
89,200.0,107,369682.56971471285
89,200.0,110,373346.66943862377
89,200.0,111,358468.8049393415
89,200.0,114,363595.84925760905
89,200.0,115,371780.7664597374
89,200.0,116,346910.94397440006
89,200.0,126,344940.8064462446
89,200.0,127,354886.9624138619
89,200.0,130,359802.79539466446
89,200.0,131,359207.0282155274
89,200.0,134,378045.75546995166
89,200.0,135,383811.6989812352
89,200.0,137,369173.4060870593
89,200.0,138,394669.7152850097
89,200.0,139,379028.79404096
89,200.0,141,364938.7146125762
89,200.0,142,368689.06258010527
89,200.0,145,361819.27347672364
89,200.0,147,366099.44245816045
89,200.0,150,379794.2907248369
89,200.0,152,365560.90015974647
89,200.0,153,372515.49871422857
89,200.0,155,378185.0880644758
89,200.0,156,357473.30914846924
89,200.0,157,390961.8530901359
89,200.0,158,364916.50412293675
89,200.0,159,342804.0046859987
89,200.0,166,349101.8568271796
89,200.0,169,358428.2192834206
89,200.0,170,358595.43578221695
89,200.0,172,364284.9282092343
89,200.0,174,356412.9338680614
89,200.0,176,353118.2493452651
89,200.0,179,365690.5605668371
89,200.0,180,376196.80516144517
89,200.0,181,375181.32098878373
89,200.0,183,367629.56766418705
89,200.0,184,356871.842306184
89,200.0,185,373013.0794116896
89,200.0,186,357031.8601246716
89,200.0,188,359058.8886285578
89,200.0,190,390752.1131045403
89,200.0,192,357625.45223623863
89,200.0,193,379414.9838189452
89,200.0,195,362942.97758254164
89,200.0,196,367921.68190916185
89,200.0,197,364267.2419548837
89,200.0,198,364342.1455239475
89,200.0,199,370044.11706900364
90,5.0,100,0.0
90,50.0,0,221010.08402018598
90,50.0,1,278789.3505385446
90,50.0,2,231124.27180088905
90,50.0,3,230138.4933687669
90,50.0,4,211103.33246443857
90,50.0,8,236510.81713105104
90,50.0,21,231676.57789429274
90,50.0,22,240056.31330940826
90,50.0,41,296490.4404574574
90,50.0,42,279029.93391022726
90,50.0,45,241725.45675301997
90,50.0,46,318809.5443215076
90,50.0,47,341901.810806705
90,50.0,48,344296.49196522863
90,50.0,49,312460.9392873867
90,50.0,50,790588.6223335608
90,50.0,51,1247654.231164781
90,50.0,52,1396492.237313573
90,50.0,53,1275981.5715100574
90,50.0,54,405330.5250987959
90,50.0,55,355194.83681373874
90,50.0,60,270682.4605364702
90,50.0,61,326102.9209906984
90,50.0,62,278804.85691005224
90,50.0,63,325859.5362914716
90,50.0,64,268420.5498415311
90,50.0,65,283644.7179911012
90,50.0,66,300254.7594806134
90,50.0,67,338063.40895947046
90,50.0,68,288261.9792863908
90,50.0,69,297008.20585608494
90,50.0,70,390201.77705512627
90,50.0,71,366673.5124058515
90,50.0,72,324848.4807614427
90,50.0,73,339859.23884702404
90,50.0,74,323028.14330126444
90,50.0,75,310860.04417324683
90,50.0,76,270643.92857265857
90,50.0,78,297759.3186328808
90,50.0,79,321623.4809019469
90,50.0,80,321729.07333491254
90,50.0,81,329645.6939004803
90,50.0,82,452567.1223774153
90,50.0,83,506355.7008844275
90,50.0,85,400681.7068743593
90,50.0,86,325680.1051681459
90,50.0,87,234679.50944899165
90,50.0,88,286844.79386984627
90,50.0,89,256461.75318266137
90,50.0,90,274117.6399759731
90,50.0,91,282834.21611854347
90,50.0,92,284178.02018417895
90,50.0,95,274893.583305556
90,50.0,97,371628.6854433839
90,50.0,98,308689.04064228525
90,50.0,99,315352.33061542234
90,50.0,100,290955.7105512915
90,50.0,101,296416.23685238
90,50.0,103,348155.38935760385
90,50.0,104,287096.230300423
90,50.0,105,220481.47399784328
90,50.0,106,313440.06359636894
90,50.0,107,386551.55674819445
90,50.0,108,306846.90332171833
90,50.0,109,347088.11824197747
90,50.0,110,350284.59971410065
90,50.0,111,350862.7710362412
90,50.0,112,327015.3496793291
90,50.0,113,369527.9665654362
90,50.0,115,343093.59481818054
90,50.0,116,389309.8198923096
90,50.0,117,369281.0378823469
90,50.0,118,349787.09092681913
90,50.0,119,300569.15949693485
90,50.0,120,310533.48536611523
90,50.0,121,363091.54674525437
90,50.0,122,351503.0113324466
90,50.0,123,408757.3768961259
90,50.0,124,439207.0991891708
90,50.0,125,428785.5726350253
90,50.0,128,345480.38627711614
90,50.0,129,379234.7244308347
90,50.0,130,359486.013756239
90,50.0,131,447608.6339235826
90,50.0,132,392692.0515706459
90,50.0,133,377264.110070723
90,50.0,134,381998.474264272
90,50.0,135,391775.52592138946
90,50.0,136,395764.32269886637
90,50.0,137,429701.40433653886
90,50.0,138,331956.7431209053
90,50.0,139,384628.9590785891
90,50.0,140,336204.6630038201
90,50.0,141,394441.2891623438
90,50.0,142,400971.5786459752
90,50.0,143,439297.5722876165
90,50.0,144,387534.87024117395
90,50.0,145,348009.51236911945
90,50.0,146,334995.9784872695
90,50.0,147,382117.32413377217
90,50.0,161,326882.5893091187
90,50.0,163,377393.3776398294
90,50.0,164,295394.15880047006
90,100.0,2,295262.46497977525
90,100.0,14,279461.976730402
90,100.0,91,314172.76572716626
90,100.0,115,332649.4645002729
90,100.0,122,367324.8430151552
90,100.0,130,366762.0086150435
90,100.0,131,360703.7661286847
90,100.0,132,340829.6815167295
90,100.0,134,378329.660580161
90,100.0,135,391728.12803026167
90,100.0,136,386616.97862714983
90,100.0,137,378876.8174327591
90,100.0,139,359686.79492666386
90,100.0,140,377185.5880794433
90,100.0,146,331965.9155572051
90,100.0,155,328980.7904094475
90,100.0,160,292941.5449219564
90,150.0,0,356060.7877788049
90,150.0,1,348624.91137689585
90,150.0,3,353697.43651889917
90,150.0,4,369541.5263030062
90,150.0,6,376251.1899393426
90,150.0,8,386162.63196728175
90,150.0,12,433414.03499868506
90,150.0,15,386967.4381304843
90,150.0,17,377348.5514064761
90,150.0,21,376752.0954420915
90,150.0,25,404859.40662492777
90,150.0,33,378211.4175776121
90,150.0,44,425264.61546590633
90,150.0,45,418851.0925406392
90,150.0,46,391149.1709695612
90,150.0,47,393504.20703073585
90,150.0,84,372965.1032306198
90,150.0,89,381304.19459388976
90,150.0,96,373368.688323534
90,150.0,132,366078.59978044976
90,150.0,140,400430.7802454472
90,150.0,141,402009.4249280671
90,150.0,142,393152.93536524347
90,150.0,143,401620.7228095115
90,150.0,146,417487.9275150795
90,150.0,151,426467.3130468283
90,150.0,152,379218.2529556595
90,150.0,153,411673.5867210601
90,150.0,154,400570.3049856507
90,150.0,156,401261.7283145063
90,150.0,159,433758.5533448013
90,150.0,163,407313.29713152105
90,150.0,173,388646.5838431268
90,150.0,174,398236.00729720056
90,150.0,179,382456.4459916995
90,150.0,186,408839.1285235514
90,150.0,187,469611.4342783967
90,150.0,188,473202.57944311097
90,200.0,0,348453.96118980134
90,200.0,1,368938.9355150786
90,200.0,4,372731.8655435257
90,200.0,5,376463.55651381216
90,200.0,6,369602.51814759435
90,200.0,7,369370.40467317204
90,200.0,9,379486.46161048836
90,200.0,10,370092.77118440415
90,200.0,11,364623.2455606562
90,200.0,12,390900.4299159915
90,200.0,13,376894.65921608574
90,200.0,14,337666.07807735953
90,200.0,15,374994.188913127
90,200.0,18,382452.0695731598
90,200.0,21,378583.93347922445
90,200.0,22,375065.94783331844
90,200.0,23,387160.03245028504
90,200.0,24,366232.9747288979
90,200.0,25,365278.94735638396
90,200.0,27,356886.28339309583
90,200.0,28,363019.7005727524
90,200.0,30,363690.582381777
90,200.0,31,359755.77404127107
90,200.0,32,360575.5439881139
90,200.0,33,371704.9585047816
90,200.0,36,380522.64681841084
90,200.0,37,381816.388802548
90,200.0,38,367125.52603005955
90,200.0,39,363413.9463717955
90,200.0,40,389122.7090225985
90,200.0,41,368450.4076903892
90,200.0,42,381695.8898110335
90,200.0,51,370299.28565248725
90,200.0,52,366555.3092841683
90,200.0,53,366115.23527176573
90,200.0,54,373390.3676774667
90,200.0,55,373930.00427018455
90,200.0,56,377005.31270290125
90,200.0,57,379419.6753107105
90,200.0,58,376408.53067081934
90,200.0,59,371071.4964645918
90,200.0,60,385639.7182359939
90,200.0,61,361776.7784547864
90,200.0,62,370503.3883375061
90,200.0,63,360810.5700472742
90,200.0,64,381918.3415430376
90,200.0,65,378614.396377885
90,200.0,66,384120.62214190233
90,200.0,67,376224.1357186296
90,200.0,68,378560.46028561797
90,200.0,69,393475.4458943984
90,200.0,70,390721.2695426288
90,200.0,71,369482.1122965375
90,200.0,72,381818.17078299785
90,200.0,73,382252.71641766024
90,200.0,74,362872.2758811483
90,200.0,75,380298.306595729
90,200.0,76,374486.2795565734
90,200.0,77,378263.0619645879
90,200.0,78,378061.24101549253
90,200.0,79,361202.5276632665
90,200.0,80,386467.0754743956
90,200.0,81,375201.2095529191
90,200.0,82,380767.48902739317
90,200.0,83,374157.4043666803
90,200.0,86,372706.36385793774
90,200.0,88,370917.9599835285
90,200.0,89,386069.89190396026
90,200.0,92,386263.8369116309
90,200.0,93,376649.80897375935
90,200.0,94,370961.53532961046
90,200.0,95,372203.090482423
90,200.0,98,372254.60719754663
90,200.0,99,382786.66130473046
90,200.0,107,368119.2771256394
90,200.0,137,353769.430818471
90,200.0,139,364993.59482596815
90,200.0,140,386720.7581894449
90,200.0,149,363952.5128411148
90,200.0,151,360110.6348111874
90,200.0,153,372042.68058001983
90,200.0,154,362635.54981318
90,200.0,162,347400.3984084929
90,200.0,171,369444.75326532754
90,200.0,184,403652.52784646064
90,200.0,185,366665.6854694175
90,200.0,186,394476.0737429578
90,200.0,187,405498.170161681
90,200.0,188,388316.87425000087
90,200.0,189,391850.62685599324
90,200.0,190,403866.95510990755
90,200.0,191,386201.2081752854
90,200.0,192,377728.2408338239
90,200.0,193,355120.16962455603
91,50.0,0,489545.3757252572
91,50.0,1,538453.8940595852
91,50.0,5,433299.932766133
91,50.0,22,297108.3387112974
91,50.0,25,320265.18530963035
91,50.0,30,478952.21780603076
91,50.0,115,295404.1650003803
91,50.0,131,301122.66960062704
91,50.0,141,240532.09326953074
91,50.0,164,360180.82596243743
91,50.0,165,341969.19633123564
91,50.0,170,285932.2808545202
91,100.0,6,284133.74793781433
91,100.0,7,337784.93894071796
91,100.0,8,327344.15484948736
91,100.0,10,366742.44666990516
91,100.0,12,351102.578494707
91,100.0,13,349168.68011210766
91,100.0,14,377139.85070405377
91,100.0,15,384012.7961950484
91,100.0,18,338186.5229179277
91,100.0,35,401852.52463681094
91,100.0,42,354160.66963717807
91,100.0,44,373930.1229958099
91,100.0,46,369353.8319669774
91,100.0,51,316243.8732520523
91,100.0,55,348402.3045315688
91,100.0,57,335083.11490516964
91,100.0,63,359577.2409008989
91,100.0,73,393372.158617476
91,100.0,161,313110.1508173711
91,100.0,177,318327.4698454146
91,100.0,179,314344.7810723067
91,100.0,180,280808.02124222805
91,100.0,189,363505.39317580534
91,150.0,1,368110.8407102934
91,150.0,2,357070.25757848896
91,150.0,4,373888.2977166509
91,150.0,5,388392.18692309153
91,150.0,6,356037.0171892933
91,150.0,8,370918.63946063095
91,150.0,10,376793.79417444015
91,150.0,64,391359.7854528321
91,150.0,65,364548.96318935114
91,150.0,77,371340.80977976124
91,200.0,52,386749.72867707605
92,5.0,1,0.0
92,5.0,2,0.0
92,5.0,3,0.0
92,5.0,4,0.0
92,5.0,5,0.0
92,5.0,6,0.0
92,5.0,7,0.0
92,5.0,8,0.0
92,5.0,9,0.0
92,5.0,10,0.0
92,5.0,11,0.0
92,5.0,12,0.0
92,5.0,13,0.0
92,5.0,14,0.0
92,5.0,15,0.0
92,5.0,16,0.0
92,5.0,17,0.0
92,5.0,18,0.0
92,5.0,19,0.0
92,5.0,20,0.0
92,5.0,21,0.0
92,5.0,22,0.0
92,5.0,23,0.0
92,5.0,24,0.0
92,5.0,25,0.0
92,5.0,26,0.0
92,5.0,27,0.0
92,5.0,28,0.0
92,5.0,29,0.0
92,5.0,30,0.0
92,5.0,31,0.0
92,5.0,32,0.0
92,5.0,33,0.0
92,5.0,34,0.0
92,5.0,35,0.0
92,5.0,36,0.0
92,5.0,37,0.0
92,5.0,38,0.0
92,5.0,39,0.0
92,5.0,40,0.0
92,5.0,41,0.0
92,5.0,42,0.0
92,5.0,43,0.0
92,5.0,44,0.0
92,5.0,45,0.0
92,5.0,46,0.0
92,5.0,47,0.0
92,5.0,48,0.0
92,5.0,49,0.0
92,5.0,50,0.0
92,5.0,51,0.0
92,5.0,52,0.0
92,5.0,53,0.0
92,5.0,54,0.0
